Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Stewart, James","Queen's University (Kingston, Ontario)",Collaborative Health Research Projects (NSERC partnered),200910CPG,Collaborative Health Research Projects - NSERC Partnered,New Methods for Articular Cartilage Repair through Computer-Assisted Surgery,"$161,270",$0,3 yrs 0 mth 
"St. Lawrence, Keith S; Lee, David S",Western University (Ontario),Collaborative Health Research Projects (NSERC partnered),201410CPG,Collaborative Health Research Projects - NSERC Partnered,The need for neuromonitoring during the golden hour to prevent preterm brain injury,"$185,373",$0,3 yrs 0 mth 
"Stoeber, Boris; Staykov, Radoslav; Algar, Walter R; Conway, Edward M; Kizhakkedathu, Jayachandran N",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201711CPG,Collaborative Health Research Projects - NSERC Partnered,Platform technology for blood diagnostics integrating microneedle blood sampling and quantum-dot based multiplexed assays,"$356,025",$0,3 yrs 0 mth 
"Stradiotto, Mark",Dalhousie University (Nova Scotia),Collaborative Health Research Projects (NSERC partnered),201110CPG,Collaborative Health Research Projects - NSERC Partnered,An interdisciplinary approach towards the development of a disease-stabilizing treatment for Alzheimer's disease,"$242,000",$0,3 yrs 0 mth 
"Sun, Yu; Hamilton, Robert M; Maynes, Jason T",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201410CPG,Collaborative Health Research Projects - NSERC Partnered,Automated assays of gap junction functions and screening of drugs for rescuing conduction in heart tissues,"$300,938",$0,3 yrs 0 mth 
"Sutherland, Garnette R; Tavakoli, Mahdi",University of Calgary,Collaborative Health Research Projects (NSERC partnered),201410CPG,Collaborative Health Research Projects - NSERC Partnered,A novel neurosurgery-specific haptic hand-controller for robot-assisted surgical systems,"$234,250",$0,3 yrs 0 mth 
"Suuronen, Erik; Stewart, Duncan J; Alarcón, Emilio I; Ruel, Marc",University of Ottawa,Collaborative Health Research Projects (NSERC partnered),201711CPG,Collaborative Health Research Projects - NSERC Partnered,Injectable collagen matrices for cardiac tissue repair,"$417,412","$25,000",3 yrs 0 mth 
"Tabrizian, Maryam; Antel, Jack P",McGill University,Collaborative Health Research Projects (NSERC partnered),201310CPG,Collaborative Health Research Projects - NSERC Partnered,"Rapidly-Gelling, Guanosine 5' Diphosphate-Crosslinked Injectable Chitosan Sponges to Promote Oligodendrocyte Progenitor Cells' Differentiation Post-Spinal Cord Injuries","$277,440",$0,3 yrs 0 mth 
"Tabrizian, Maryam; Norton, Brent A; Murshed, Monzur",McGill University,Collaborative Health Research Projects (NSERC partnered),201810CPG,Collaborative Health Research Projects - NSERC Partnered,An Injectable Phosphate Releasing Bone Tissue Construct Encapsulating Adipose-Derived Stem Cells and Diphosphate Cleaving Enzymes to Promote Biomineralization in Critical Size Bone Defects,"$383,593",$0,3 yrs 0 mth 
"Takahata, Kenichi; Hsiang, York; Kizhakkedathu, Jayachandran N; Mirabbasi, Shahriar",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201310CPG,Collaborative Health Research Projects - NSERC Partnered,Active Stent Based Endohyperthermia System for Inhibition of In-Stent Restenosis,"$325,935",$0,3 yrs 0 mth 
"Takahata, Kenichi",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),200910CPG,Collaborative Health Research Projects - NSERC Partnered,Smart Stents for Wireless Monitoring of Vascular Disease,"$300,032",$0,3 yrs 0 mth 
"Takahata, Kenichi; Harrah, Tim; Chew, Ben H; Lange, Dirk; Mirabbasi, Shahriar",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201711CPG,Collaborative Health Research Projects - NSERC Partnered,Intelligent Ureteral Stent System for Prevention of Renal Damage,"$326,860","$3,750",3 yrs 0 mth 
"Tang, Shuo; Nguan, Christopher",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201210CPG,Collaborative Health Research Projects - NSERC Partnered,Photoacoustic Imaging for Image Guided Prostate Cancer Interventions,"$172,625",$0,3 yrs 0 mth 
"Tang, Shuo; Macaulay, Calum E",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201610CPG,Collaborative Health Research Projects - NSERC Partnered,Handheld Multiphoton Imaging Device for Detecting Oral Cancer,"$294,250",$0,3 yrs 0 mth 
"Tavakoli, Mahdi; Sloboda, Ronald S; Usmani, Nawaid",University of Alberta,Collaborative Health Research Projects (NSERC partnered),201210CPG,Collaborative Health Research Projects - NSERC Partnered,An Intelligent Needle Adjustment Assistant for Prostate Brachytherapy,"$147,327",$0,3 yrs 0 mth 
"Tavakoli, Mahdi; Kelley, Kevin; Husain, Siraj; Meyer, Tyler S; Sloboda, Ronald S; Usmani, Nawaid",University of Alberta,Collaborative Health Research Projects (NSERC partnered),201711CPG,Collaborative Health Research Projects - NSERC Partnered,Computer-Integrated Ultrasound Guidance and Mechatronics Assistance for Breast Brachytherapy,"$219,829","$27,671",3 yrs 0 mth 
"Thibault, Pierre",Université de Montréal,Collaborative Health Research Projects (NSERC partnered),200910CPG,Collaborative Health Research Projects - NSERC Partnered,"""Control of newly synthesized histone deacetylation  and its implications for the clinical use of HDAC inhibitors""","$220,954",$0,3 yrs 0 mth 
"Thompson, Michael",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201110CPG,Collaborative Health Research Projects - NSERC Partnered,Surface-oriented antibody capture of endothelial progenitor cells for the reduction of post-stent restenosis,"$203,674",$0,3 yrs 0 mth 
"Thompson, Michael R; Wang, Zhenyu; Xing, Zhou",McMaster University,Collaborative Health Research Projects (NSERC partnered),201711CPG,Collaborative Health Research Projects - NSERC Partnered,Developing Thermally Stable Dry Powder Vaccine Platforms Via Spray Drying Tailored for Inhalation Delivery,"$408,901","$16,929",3 yrs 0 mth 
"Tibbits, Glen F","Simon Fraser University (Burnaby, B.C.)",Collaborative Health Research Projects (NSERC partnered),201010CPG,Collaborative Health Research Projects - NSERC Partnered,Optical mapping of the neonate heart to determine the etiology of Junctional Ectopic Tachycardia,"$297,150",$0,3 yrs 0 mth 
"Towler, Mark R; Schemitsch, Emil H",Toronto Metropolitan University,Collaborative Health Research Projects (NSERC partnered),201510CPG,Collaborative Health Research Projects - NSERC Partnered,Synthesis of Bioactive Augments for use in Revision Knee Joint Replacement,"$250,861",$0,3 yrs 0 mth 
"Towler, Mark R; Schemitsch, Emil H",Toronto Metropolitan University,Collaborative Health Research Projects (NSERC partnered),201310CPG,Collaborative Health Research Projects - NSERC Partnered,Transformative Bioglass Coatings for Surgical Applications.,"$320,161",$0,3 yrs 0 mth 
"Trejos, Ana Luisa; Friedman, Evan; Garland, S. J",Western University (Ontario),Collaborative Health Research Projects (NSERC partnered),201711CPG,Collaborative Health Research Projects - NSERC Partnered,Mechatronic Device for Multimodal Suppression of Parkinsonian Tremor,"$207,246","$4,223",3 yrs 0 mth 
"Tsang, Teresa S; Abolmaesumi, Purang",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201510CPG,Collaborative Health Research Projects - NSERC Partnered,INformation FUSion for Echocardiography (INFUSE): A Novel Platform for Automatic Analysis of Echocardiography Data at Any Point-Of-Care,"$327,819",$0,3 yrs 0 mth 
"Turner, Robin F; Blades, Michael W; Devine, Dana V",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201210CPG,Collaborative Health Research Projects - NSERC Partnered,Non-Invasive Probe to Assess the Quality and Suitability for Transfusion of Stored Red Blood Cells,"$206,647",$0,3 yrs 0 mth 
"Valliant, John F; Foster, F. Stuart",McMaster University,Collaborative Health Research Projects (NSERC partnered),201510CPG,Collaborative Health Research Projects - NSERC Partnered,Development of Molecularly Targeted Ultrasound Contrast Agents for Prostate Cancer Imaging using Bioorthogonal Chemistry,"$261,250",$0,3 yrs 0 mth 
"Van Veggel, Frank C",University of Victoria (British Columbia),Collaborative Health Research Projects (NSERC partnered),201010CPG,Collaborative Health Research Projects - NSERC Partnered,Antibody-nanoparticle conjugates as molecular imaging agents for solid brain tumour (glioma),"$192,279",$0,3 yrs 0 mth 
"Waddell, Thomas K",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201010CPG,Collaborative Health Research Projects - NSERC Partnered,Advanced tissue engineering strategies for generating replacement tracheal tissues,"$160,876",$0,3 yrs 0 mth 
"Waldman, Stephen D","Queen's University (Kingston, Ontario)",Collaborative Health Research Projects (NSERC partnered),201110CPG,Collaborative Health Research Projects - NSERC Partnered,Patient-specific cartilage implants: development and surgical implantation,"$239,229",$0,3 yrs 0 mth 
"Walker, Gilbert C; Wang, Chen",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201310CPG,Collaborative Health Research Projects - NSERC Partnered,Improved Diagnosis of Leukemia Using Highly Multiplexed Surface Enhanced Raman Scattering Nanoparticles,"$100,000",$0,2 yrs 0 mth 
"Wang, Rizhi; Masri, Bassam A",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201510CPG,Collaborative Health Research Projects - NSERC Partnered,"Preventing Adverse Tissue Reactions in Total Hip Replacement, from Mechanisms to New Implant Designs","$511,511",$0,3 yrs 0 mth 
"Waspe, Adam C; Allard, Mathieu; Drake, James M",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201810CPG,Collaborative Health Research Projects - NSERC Partnered,Development of a Magnetic Resonance guided High Intensity Focused Ultrasound Therapy Platform for Perinatal Applications,"$325,250",$0,3 yrs 0 mth 
"Whyne, Cari M; Richards, Robin R; Razmjou, Helen",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201810CPG,Collaborative Health Research Projects - NSERC Partnered,Shifting the Paradigm in Home Physiotherapy: Implementation and Implications of Adherence Monitoring with Artificial Intelligence,"$322,322","$25,000",3 yrs 0 mth 
"Wilson, Brian C",University Health Network (Toronto),Collaborative Health Research Projects (NSERC partnered),200910CPG,Collaborative Health Research Projects - NSERC Partnered,Response Monitoring and Control of Prostate Focal Laser Thermal Therapy with Hybrid Trans-rectal NIR Optical Tomography and 3D Ultrasound,"$247,475",$0,3 yrs 0 mth 
"Withers, Stephen G; Hartell, David; Cypel, Marcelo",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201910CPG,Collaborative Health Research Projects - NSERC Partnered,Improved organ transplant across the ABO barrier through enzymatic removal of antigens,"$431,290",$0,3 yrs 0 mth 
"Wootton, Sarah; Thompson, Brad; Thebaud, Bernard",University of Guelph,Collaborative Health Research Projects (NSERC partnered),201910CPG,Collaborative Health Research Projects - NSERC Partnered,Clinical Advancement of an AAV Lung Gene Therapy Platform for the Treatment of Monogenic Lung Diseases,"$280,788","$25,000",3 yrs 0 mth 
"Wu, Jianhong; Morris, Andrew M","York University (Toronto, Ontario)",Collaborative Health Research Projects (NSERC partnered),201210CPG,Collaborative Health Research Projects - NSERC Partnered,"Development of an Antimicrobial Resistance Diversity Index (ARDI) to guide initiatives and investment in public health, antimicrobial stewardship and infection control","$199,341",$0,3 yrs 0 mth 
"Xing, Zhou; Thompson, Michael R",McMaster University,Collaborative Health Research Projects (NSERC partnered),201210CPG,Collaborative Health Research Projects - NSERC Partnered,"Bioengineered chimpanzee adenovirus-based vaccines against tuberculosis: Optimization of immunologic property, formulation and delivery for bench-to-human applications","$486,740",$0,3 yrs 0 mth 
"Yang, Victor X; Barnes, Elizabeth A; Chin, Lee",Toronto Metropolitan University,Collaborative Health Research Projects (NSERC partnered),201610CPG,Collaborative Health Research Projects - NSERC Partnered,Photodynamic therapy of non-melanoma skin cancers - development of a comprehensive image-guided planning system for personalized treatment,"$253,500",$0,3 yrs 0 mth 
"Yee, Albert J; Whyne, Cari M",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201510CPG,Collaborative Health Research Projects - NSERC Partnered,"Image-guided Radiofrequency Ablation (RFA) - Development, Validation, and Integration of Multimodality Treatment Planning for Vertebral Tumors","$165,000",$0,3 yrs 0 mth 
"Young, Robert N","Simon Fraser University (Burnaby, B.C.)",Collaborative Health Research Projects (NSERC partnered),201110CPG,Collaborative Health Research Projects - NSERC Partnered,Optimization of novel dual action prodrugs for treatment of osteoporosis,"$294,500",$0,3 yrs 0 mth 
"Yudin, Andrei; Schimmer, Aaron D",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201410CPG,Collaborative Health Research Projects - NSERC Partnered,Development of a lead boron-containing ClpP inhibitor for AML therapy,"$299,046",$0,3 yrs 0 mth 
"Yudin, Andrei",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201010CPG,Collaborative Health Research Projects - NSERC Partnered,Specific and cell-permeable molecular probes of capital function,"$216,000",$0,3 yrs 0 mth 
